imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt2474972,Outpost 37,Outpost 37,2014,9/19/2014,"Action, Sci-Fi, Thriller",90,"UK, South Africa",English,Jabbar Raisani,"Blake Clifton, Jabbar Raisani",Bigscope Films,"Adrian Paul, Andy Davoli, Reiley McClendon, Brandon Auret, Joe Reegan, Douglas Tait, Rick Ravanello, Matthew Holmes, Darron Meyer, Nic Rasenti, Stevel Marc, Sven Ruygrok, Lemogang Tsipa, Kenneth Fok, Scott E. Miller",A documentary crew follows an elite unit of soldiers in the wake of an alien invasion.,4.8,6052,"$4,000,000 ",,"$45,769 ",26,85,42
tt2828996,Ghost Movie 2 - Questa volta Ã¨ guerra,A Haunted House 2,2014,5/15/2014,"Comedy, Fantasy",86,USA,English,Michael Tiddes,"Marlon Wayans, Rick Alvarez",Baby Way Productions,"Marlon Wayans, Jaime Pressly, Essence Atkins, Gabriel Iglesias, Missi Pyle, Ashley Rickards, Affion Crockett, Steele Stebbins, Rick Overton, Hayes MacArthur, Dave Sheridan, Cedric the Entertainer, Kurt Carley, Tom Virtue, Kym Whitley","Having exorcised the demons of his ex, Malcolm is starting fresh with his new girlfriend and her two children. After moving into their dream home, however, Malcolm is once again plagued by bizarre paranormal events.",4.7,19363,"$4,000,000 ","$17,329,486 ","$25,358,716 ",17,55,70
tt2910814,The Signal,The Signal,2014,7/10/2014,"Drama, Mystery, Sci-Fi",97,USA,English,William Eubank,"Carlyle Eubank, William Eubank",Automatik Entertainment,"Patrick Davidson, Brenton Thwaites, Olivia Cooke, Beau Knapp, Jeffrey Grover, Laurence Fishburne, Roy Kenny, Timothy Holmes, Ricardo Campos, Drew Sykes, Lin Shaye, Robert Longstreet","On a road trip, Nic and two friends are drawn to an isolated area by a computer genius. When everything suddenly goes dark, Nic regains consciousness - only to find himself in a waking nightmare.",6.1,61589,"$4,000,000 ","$600,896 ","$2,595,622 ",54,282,172
tt3181822,Il ragazzo della porta accanto,The Boy Next Door,2015,7/23/2015,"Horror, Thriller",91,USA,English,Rob Cohen,Barbara Curry,Universal Pictures,"Jennifer Lopez, Ryan Guzman, Ian Nelson, John Corbett, Kristin Chenoweth, Lexi Atkins, Hill Harper, Jack Wallace, Adam Hicks, FranÃ§ois Chau, Bailey Chase, Kent Avenido, Travis Schuldt, Brian Mahoney, Raquel Gardner","A woman, separated from her unfaithful husband, falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",4.7,37341,"$4,000,000 ","$35,423,380 ","$52,425,855 ",30,163,272
tt3722614,Revolt,Revolt,2017,7/1/2017,"Action, Adventure, Sci-Fi",87,UK,English,Joe Miale,"Rowan Athale, Joe Miale",POW Movie,"Lee Pace, BÃ©rÃ©nice Marlohe, Jason Flemyng, Sibulele Gcilitshana, Wandile Molebatsi, Sekoati Sk Tsubane, Leroy Gopal, Welile Nzunza, Patrick Bakoba, Tom Fairfoot, Ben Tjibe, Chantal Herman, Barileng Malebye, Jabulani Mthembu, Batsile Ramasodi","An amnesiac US soldier's in a cell next to a cute, French doctor. Earth is under attack by big, alien robots. Kenyan soldiers come to rape, torture and kill but the 2 fight back. They find a car and head west.",5.2,8034,"$4,000,000 ",,"$24,416 ",,104,25
tt4263482,The Witch - Vuoi ascoltare una favola?,The VVitch: A New-England Folktale,2015,8/18/2016,"Drama, Horror, Mystery",92,"Canada, USA",English,Robert Eggers,Robert Eggers,Parts and Labor,"Anya Taylor-Joy, Ralph Ineson, Kate Dickie, Harvey Scrimshaw, Ellie Grainger, Lucas Dawson, Julian Richings, Bathsheba Garnett, Sarah Stephens, Daniel Malik, Axtun Henry Dube, Athan Conrad Dube, Viv Moore, Karen Kaeja, Brandy Leary","A family in 1630s New England is torn apart by the forces of witchcraft, black magic, and possession.",6.9,189052,"$4,000,000 ","$25,138,705 ","$40,423,945 ",83,997,562
tt4975722,Moonlight,Moonlight,2016,2/16/2017,Drama,111,USA,English,Barry Jenkins,"Barry Jenkins, Tarell Alvin McCraney",A24,"Mahershala Ali, Shariff Earp, Duan Sanderson, Alex R. Hibbert, Janelle MonÃ¡e, Naomie Harris, Jaden Piner, Herman 'Caheei McGloun, Kamal Ani-Bellow, Keomi Givens, Eddie Blanchard, Rudi Goblen, Ashton Sanders, Edson Jean, Patrick Decile","A young African-American man grapples with his identity and sexuality while experiencing the everyday struggles of childhood, adolescence, and burgeoning adulthood.",7.4,263568,"$4,000,000 ","$27,854,932 ","$65,336,603 ",99,920,517
tt5670152,Traffik,Traffik,2018,4/20/2018,"Action, Crime, Drama",96,USA,English,Deon Taylor,Deon Taylor,Summit Entertainment,"Priscilla Quintana, Luke Goss, Paula Patton, William Fichtner, Jeff Wiesen, Omar Epps, Laz Alonso, Roselyn Sanchez, Ramsey Hanchette, Dawn Olivieri, Claude Duhamel, Joe Bucaro III, Heather Kritzer, Lorin McCraley, Scott Anthony Leet","A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets.",6,18154,"$4,000,000 ","$9,186,156 ","$9,515,914 ",37,186,43
tt6101820,Perfectos desconocidos,Perfectos desconocidos,2017,12/1/2017,Comedy,97,"Spain, Italy",Spanish,Ãlex de la Iglesia,"Ãlex de la Iglesia, Jorge GuerricaechevarrÃ­a",Crea SGR,"BelÃ©n Rueda, Eduard FernÃ¡ndez, Ernesto Alterio, Juana Acosta, Eduardo Noriega, Dafne FernÃ¡ndez, PepÃ³n Nieto, Beatriz Olivares, MarÃ­a JesÃºs Hoyos, Gonzalo Torralba, Valentina MÃ©ndez, Ana Valeiras, BelÃ©n GonzÃ¡lez, David Robles, Vicente Gil","Seven lifelong friends, a dinner, a blood red moon eclipse, a game involving to read the seven cell phones' incoming messages. A night where anything that can be bad will be very bad.",6.9,11701,"$4,000,000 ","$1,014,507 ","$33,262,366 ",,17,21
tt6107548,E poi c'Ã¨ Katherine,Late Night,2019,9/12/2019,"Comedy, Drama",102,USA,English,Nisha Ganatra,Mindy Kaling,3 Arts Entertainment,"Emma Thompson, Mindy Kaling, John Lithgow, Hugh Dancy, Reid Scott, Denis O'Hare, Max Casella, Paul Walter Hauser, John Early, Jia Patel, Luke Slattery, Ike Barinholtz, Marc Kudisch, Amy Ryan, Megalyn Echikunwoke",A late night talk show host suspects that she may soon lose her long-running show.,6.5,26125,"$4,000,000 ","$15,499,454 ","$22,386,555 ",70,291,178
tt8267604,Cafarnao - Caos e miracoli,CapharnaÃ¼m,2018,4/11/2019,Drama,126,"Lebanon, USA, France, Cyprus, Qatar, UK","Arabic, Amharic",Nadine Labaki,"Nadine Labaki, Jihad Hojeily",Mooz Films,"Zain Al Rafeea, Yordanos Shiferaw, Boluwatife Treasure Bankole, Kawsar Al Haddad, Fadi Yousef, Cedra Izzam, Alaa Chouchnieh, Elias Khoury, Mohammad Al Abdallah, Mohamad Abdellatif, Abdo Abdo, Hampig Abraham, Jamil Ahmad, Mohamad Akkar, Elias Akobegia","While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect.",8.4,53506,"$4,000,000 ","$1,661,096 ","$64,417,003 ",75,335,184
tt8368406,Vivarium,Vivarium,2019,3/27/2020,"Comedy, Horror, Mystery",97,"Ireland, Belgium, Denmark, Canada",English,Lorcan Finnegan,"Lorcan Finnegan, Garret Shanley",Lovely Productions,"Imogen Poots, Danielle Ryan, Molly McCann, Jesse Eisenberg, Jonathan Aris, CÃ´me Thiry, Senan Jennings, Eanna Hardwicke, Olga Wehrly",A young couple looking for the perfect home find themselves trapped in a mysterious labyrinth-like neighborhood of identical houses.,5.8,28761,"$4,000,000 ",,"$413,732 ",64,778,184
tt0115678,Big Night,Big Night,1996,3/7/1997,"Drama, Romance",109,USA,"English, Italian","Campbell Scott, Stanley Tucci","Stanley Tucci, Joseph Tropiano",Rysher Entertainment,"Marc Anthony, Tony Shalhoub, Stanley Tucci, Larry Block, Caroline Aaron, Andre Belgrader, Minnie Driver, Peter McRobbie, Isabella Rossellini, Liev Schreiber, Pasquale Cajano, Christine Tucci, Gene Canfield, Ian Holm, Allison Janney","New Jersey, 1950s. Two brothers run an Italian restaurant. Business is not going well as a rival Italian restaurant is out-competing them. In a final effort to save the restaurant, the brothers plan to put on an evening of incredible food.",7.3,17283,"$4,100,000 ","$12,008,376 ","$12,008,376 ",80,103,56
tt0100258,La notte dei morti viventi,Night of the Living Dead,1990,10/19/1990,Horror,92,USA,English,Tom Savini,"John A. Russo, George A. Romero",21st Century Film Corporation,"Tony Todd, Patricia Tallman, Tom Towles, McKee Anderson, William Butler, Katie Finneran, Bill Moseley, Heather Mazur, David W. Butler, Zachary Mott, Pat Reese, William Cameron, Pat Logan, Berle Ellis, Bill Cardille",The unburied dead return to life and seek human victims.,6.9,38090,"$4,200,000 ","$5,835,247 ","$5,835,247 ",54,227,116
tt0118845,Happy Together,Chun gwong cha sit,1997,9/26/1997,"Drama, Romance",96,"Hong Kong, Japan, South Korea","Mandarin, Cantonese, Spanish",Kar-Wai Wong,"Manuel Puig, Kar-Wai Wong",Block 2 Pictures,"Leslie Cheung, Tony Chiu-Wai Leung, Chen Chang, Gregory Dayton, Shirley Kwan",A couple take a trip to Argentina but both men find their lives drifting apart in opposite directions.,7.8,21543,"$4,200,000 ","$320,319 ","$320,319 ",69,87,45
tt0403358,I guardiani della notte,Nochnoy dozor,2004,10/14/2005,"Action, Fantasy, Horror",114,Russia,"Russian, German",Timur Bekmambetov,"Timur Bekmambetov, Laeta Kalogridis",Bazelevs Production,"Konstantin Khabenskiy, Vladimir Menshov, Valeriy Zolotukhin, Mariya Poroshina, Galina Tyunina, Yuriy Kutsenko, Aleksey Chadov, Zhanna Friske, Ilya Lagutenko, Viktor Verzhbitskiy, Rimma Markova, Mariya Mironova, Aleksey Maklakov, Aleksandr Samoylenko, Dmitriy Martynov",A fantasy-thriller set in present-day Moscow where the respective forces that control daytime and nighttime do battle.,6.4,51876,"$4,200,000 ","$1,502,188 ","$50,336,279 ",58,317,235
tt0409904,I guardiani del giorno,Dnevnoy dozor,2006,11/9/2007,"Action, Fantasy, Horror",132,Russia,Russian,Timur Bekmambetov,"Timur Bekmambetov, Sergey Lukyanenko",Bazelevs Production,"Konstantin Khabenskiy, Mariya Poroshina, Vladimir Menshov, Galina Tyunina, Viktor Verzhbitskiy, Zhanna Friske, Dmitriy Martynov, Valeriy Zolotukhin, Aleksey Chadov, Nurzhuman Ikhtymbaev, Aleksey Maklakov, Aleksandr Samoylenko, Yuriy Kutsenko, Irina Yakovleva, Georgiy Dronov","A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.",6.5,33035,"$4,200,000 ","$450,897 ","$42,918,532 ",59,123,160
tt0831888,Tekkonkinkreet - Soli contro tutti,Tekkon kinkurÃ®to,2006,12/23/2006,"Animation, Action, Adventure",111,Japan,Japanese,Michael Arias,"Anthony Weintraub, TaiyÃ´ Matsumoto",Aniplex,"Kazunari Ninomiya, YÃ» Aoi, YÃ»suke Iseya, KankurÃ´ KudÃ´, Min Tanaka, RokurÃ´ Naya, Tomomichi Nishimura, Mugihito, Nao Ohmori, Yoshinori Okada, Kazuko Kurosawa, Tomoko Murakami, Miyuki Ohshima, YÃ»ki Tamaki, Mayumi Yamaguchi",2 boys defend Treasure Town. Yakuza try to take over and clear it for new development.,7.6,12356,"$4,200,000 ","$6,000 ","$42,840 ",65,32,59
tt1572311,Tees Maar Khan,Tees Maar Khan,2010,12/24/2010,"Comedy, Crime",135,India,Hindi,Farah Khan,"Vishal Dadlani, Vishal Dadlani",Hari Om Entertainment Company,"Akshay Kumar, Katrina Kaif, Akshaye Khanna, Rajiv Laxman, Raghu Ram, Ali Asgar, Dharampal, Vijay Maurya, Apara Mehta, Sachin Khedekar, Aman Verma, Murli Sharma, Arya Babbar, Vishal Dadlani, Anvita Dutt","Posing as a movie producer, a conman attempts to trick an entire village into helping him rob a treasure-laden train.",2.5,11120,"$4,200,000 ","$1,076,443 ","$2,454,414 ",,112,28
tt5540188,Omicidio al Cairo,The Nile Hilton Incident,2017,2/22/2018,"Crime, Drama, Mystery",111,"Sweden, Germany, Denmark, Morocco, France","Arabic, Dinka, English, Italian",Tarik Saleh,"Tarik Saleh, Magdi Abdelhadi",Atmo Production,"Fares Fares, Mari Malek, Yasser Ali Maher, Ahmed Selim, Slimane Dazi, Hania Amar, Hichem Yacoubi, Mohamed Yousry, Mohamed Sanaaeldin Shafie, Ahmed Khairy, Ahmed Abdelhamid Hefny, Nael Ali, Ger Duany, Ashraf Tulba, Zoubir Amimi","A maid witnesses a murder at an upscale hotel and a policeman is assigned to the case, but it soon becomes clear that important people don't want the case solved.",6.7,6801,"$4,250,000 ","$81,089 ","$3,979,536 ",70,25,82
tt1959409,Imaginaerum,Imaginaerum,2012,3/18/2013,"Drama, Fantasy, Musical",86,"Finland, Canada",English,"Stobe Harju, Mark Roper","Stobe Harju, Mikko Rautalahti",Caramel Film,"Francis X. McCarthy, Glenda Braganza, Helene Robbie, Ilkka Villi, Elias Toufexis, Victoria Jung, Kathleen Fee, Marianne Farley, Quinn Lord, Ron Lea, Joanna Noyes, Keyanna Fielding, Anette Olzon, Emppu Vuorinen, Marco Hietala","A coma sends an old man into his childhood's sinister fantasy world, where he must fight dementia and gain back his memories before it's too late.",6.3,5951,"$4,275,000 ",,"$190,819 ",,44,12
tt0109831,Quattro matrimoni e un funerale,Four Weddings and a Funeral,1994,10/13/1994,"Comedy, Drama, Romance",117,UK,"English, British Sign Language",Mike Newell,Richard Curtis,PolyGram Filmed Entertainment,"Hugh Grant, James Fleet, Simon Callow, John Hannah, Kristin Scott Thomas, David Bower, Charlotte Coleman, Andie MacDowell, Timothy Walker, Sara Crowe, Ronald Herdman, Elspet Gray, Philip Voss, Rupert Vansittart, Nicola Walker","Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",7,136126,"$4,400,000 ","$52,700,832 ","$245,700,832 ",81,240,80
tt4387040,Airlift,Airlift,2016,1/22/2016,"Drama, History",130,India,Hindi,Raja Menon,"Raja Menon, Sonu Sinha",Cape of Good Films,"Akshay Kumar, Nimrat Kaur, Kumud Mishra, Prakash Belawadi, Inaamulhaq, Lena, Nissar Khan, Ninad Kamat, Kaizaad Kotwal, Feryna Wazheir, Ajay Kumar, Purab Kohli, Gunjan Malhotra, Pooja Nair, Taranjit Kaur","When Iraq invades Kuwait in August 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",8,51927,"$4,400,000 ",,"$9,323,484 ",,211,40
tt0088680,Fuori orario,After Hours,1985,5/15/1986,"Comedy, Crime, Drama",97,USA,English,Martin Scorsese,Joseph Minion,The Geffen Company,"Griffin Dunne, Rosanna Arquette, Verna Bloom, Tommy Chong, Linda Fiorentino, Teri Garr, John Heard, Cheech Marin, Catherine O'Hara, Dick Miller, Will Patton, Robert Plunket, Bronson Pinchot, Rocco Sisto, Larry Block",An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho who he met that evening at a coffee shop.,7.7,56815,"$4,500,000 ","$10,609,321 ","$10,609,321 ",90,228,113
tt0089017,Cercasi Susan disperatamente,Desperately Seeking Susan,1985,4/12/1985,"Comedy, Drama",104,USA,English,Susan Seidelman,Leora Barish,Orion Pictures,"Rosanna Arquette, Madonna, Aidan Quinn, Mark Blum, Robert Joy, Laurie Metcalf, Anna Thomson, Will Patton, Peter Maloney, Steven Wright, John Turturro, Anne Carlisle, JosÃ© Angel Santana, Giancarlo Esposito, Richard Hell","A bored suburban housewife, seeking escape from her life, suffers amnesia after an accident, wakes up, and is mistaken for a free-spirited New York City drifter named Susan.",6,20579,"$4,500,000 ","$27,398,584 ","$27,398,584 ",71,73,31
tt0090103,Sacco a pelo a tre piazze,The Sure Thing,1985,3/1/1985,"Comedy, Drama, Romance",100,USA,English,Rob Reiner,"Steve Bloom, Jonathan Roberts",Embassy Pictures,"John Cusack, Daphne Zuniga, Anthony Edwards, Boyd Gaines, Tim Robbins, Lisa Jane Persky, Viveca Lindfors, Nicollette Sheridan, Marcia Christie, Robert Anthony Marcucci, Sarah Buxton, Lorrie Lightle, Joshua Cadman, Krystal Richards, John Putch","Walter Gibson is a university freshman going through a dry spell. His old buddy arranges a ""sure thing"" for him in California. Gibson and his classmate Allison then take a long road trip out to Cali, and both foil each other's plans.",7,18895,"$4,500,000 ","$18,135,531 ","$18,135,531 ",76,79,56
tt0091083,From Beyond - Terrore dall'ignoto,From Beyond,1986,10/24/1986,"Horror, Sci-Fi",85,USA,English,Stuart Gordon,"H.P. Lovecraft, Brian Yuzna",Empire Pictures,"Jeffrey Combs, Barbara Crampton, Ted Sorel, Ken Foree, Carolyn Purdy-Gordon, Bunny Summers, Bruce McGuire, Del Russel, Dale Wyatt, Karen Christenfeld, Andy Miller, John Leamer, Regina Bleesz","A group of scientists have developed the Resonator, a machine which allows whoever is within range to see beyond normal perceptible reality. But when the experiment succeeds, they are immediately attacked by terrible life forms.",6.7,21866,"$4,500,000 ","$1,261,000 ","$1,261,000 ",,142,88
tt0091886,Salvador,Salvador,1986,1/22/1987,"Drama, History, Thriller",122,"UK, USA, Mexico","English, Spanish",Oliver Stone,"Oliver Stone, Richard Boyle",Cinema '84,"James Woods, Jim Belushi, Michael Murphy, John Savage, Elpidia Carrillo, Tony Plana, Colby Chester, Cynthia Gibb, Will MacMillan, Valerie Wildman, JosÃ© Carlos Ruiz, Jorge Luke, Juan FernÃ¡ndez, Salvador SÃ¡nchez, Rosario ZÃºÃ±iga",An American photojournalist gets caught in a political struggle at El Salvador in 1980.,7.4,18885,"$4,500,000 ","$1,500,000 ","$1,500,000 ",69,103,58
tt0093629,Nightmare 3 - I guerrieri del sogno,A Nightmare on Elm Street 3: Dream Warriors,1987,4/10/1987,"Fantasy, Horror",96,USA,English,Chuck Russell,"Wes Craven, Bruce Wagner",New Line Cinema,"Heather Langenkamp, Craig Wasson, Patricia Arquette, Robert Englund, Ken Sagoes, Rodney Eastman, Jennifer Rubin, Bradley Gregg, Ira Heiden, Laurence Fishburne, Penelope Sudrow, John Saxon, Priscilla Pointer, Clayton Landey, Brooke Bundy",A psychiatrist familiar with knife-wielding dream demon Freddy Krueger helps teens at a mental hospital battle the killer who is invading their dreams.,6.6,68794,"$4,500,000 ","$44,793,222 ","$44,793,222 ",49,354,118
tt0094919,Critters 2,Critters 2,1988,4/29/1988,"Comedy, Horror, Sci-Fi",86,USA,English,Mick Garris,"David Twohy, Mick Garris",New Line Cinema,"Terrence Mann, Don Keith Opper, Cynthia Garris, Scott Grimes, Al Stevenson, Tom Hodges, Douglas Rowe, Liane Curtis, Lindsay Parker, Herta Ware, Sam Anderson, Lin Shaye, Barry Corbin, Eddie Deezen, Frank Birney","Eggs of the small but voracious alien creatures called Crites are left behind on earth and, after hatching, set their appetites on the small farm town of Grover's Bend.",5.5,13541,"$4,500,000 ","$3,813,293 ","$3,813,293 ",48,66,52
tt0115736,Bound - Torbido inganno,Bound,1996,9/13/1996,"Crime, Romance, Thriller",109,USA,"English, Italian","Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski",Dino De Laurentiis Company,"Jennifer Tilly, Gina Gershon, Joe Pantoliano, John P. Ryan, Christopher Meloni, Richard C. Sarafian, Mary Mara, Susie Bright, Margaret Smith, Barry Kivel, Peter Spellos, Ivan Kane, Kevin Michael Richardson, Gene Borkan",Tough ex-con Corky and her lover Violet concoct a scheme to steal millions of stashed mob money and pin the blame on Violet's crooked boyfriend Caesar.,7.3,49591,"$4,500,000 ","$3,802,260 ","$3,802,260 ",61,224,133
tt0117589,Segreti e bugie,Secrets & Lies,1996,12/6/1996,"Comedy, Drama",136,"UK, France","English, Greek",Mike Leigh,Mike Leigh,Channel Four Films,"Timothy Spall, Phyllis Logan, Brenda Blethyn, Claire Rushbrook, Marianne Jean-Baptiste, Elizabeth Berrington, Michele Austin, Lee Ross, Lesley Manville, Ron Cook, Emma Amos, Brian Bovell, Trevor Laird, Clare Perkins, Elias Perkins McCook","Following the death of her adoptive parents, a successful young black optometrist establishes contact with her biological mother -- a lonely white factory worker living in poverty in East London.",8,36481,"$4,500,000 ","$13,417,292 ","$13,417,292 ",91,157,59
